AA_ELEICAO,NM_MUNICIPIO,NM_LOCAL_VOTACAO,DS_ENDERECO,NM_BAIRRO,Soma de QT_ELEITOR
2022,PARAMBU,ESCOLA JOSÉ LEOPOLDO DE ARAÚJO FEITOSA,MARINGÁ,COCOCI,161
2022,PARAMBU,ESCOLA JOSÉ PEDRO DA SILVA,UMBUZEIRO,UMBUZEIRO,400
2022,PARAMBU,ESCOLA JOSEFA PEREIRA DE SENA (ANTIGA ESCOLA OLÍMPIO ALVES LIMA),OITICICA,OITICICA,475
2022,PARAMBU,ESCOLA LÚCIA SOARES DA SILVA,POÇO CERCADO I,GAVIAO,423
2022,PARAMBU,ESCOLA LUIS HENRIQUE DA SILVA,TABULEIRO,NOVO ASSIS,513
2022,PARAMBU,ESCOLA MANOEL DE SOUSA,SÍTIO AÇUDE,NOVO ASSIS,346
2022,PARAMBU,ESCOLA MANOEL DE SOUSA - ANEXO,MIRANDA,CENTRO,755
2022,PARAMBU,ESCOLA MANOEL MATIAS DA SILVA,SERRA DOS RODRIGUES,MONTE SION,126
2022,PARAMBU,ESCOLA NOSSA SENHORA DA CONCEIÇÃO,MUNDO NOVO,COCOCI,102
2022,PARAMBU,ESCOLA OTAVIO TORQUATO (ANTIGA ESCOLA MARIA NOGUEIRA DE FREITAS),INGÁ DE BAIXO,SEDE,272
2022,PARAMBU,ESCOLA PEDRO ALVES FEITOSA E VALE,POSTO CEARÁ,POSTO CEARÁ,442
2022,PARAMBU,ESCOLA PEDRO JOSÉ DA SILVA,CAMPO GRANDE,NOVO ASSIS,991
2022,PARAMBU,ESCOLA PROFESSOR MANOEL LUIZ DE OLIVEIRA,PAU PRETO,MIRANDA,356
2022,PARAMBU,ESCOLA RAIMUNDO ALVES DE SOUSA,SANTA RITA,SEDE,288
2022,PARAMBU,ESCOLA RITA PEREIRA DA SILVA,LAGOA DO ANJO,RIACHÃO,269
2022,PARAMBU,ESCOLA SÃO MIGUEL,SALGADO,RIACHÃO,362
2022,PARAMBU,ESCOLA VICENTE LOPES DA SILVA,SERRA DOS LOPES,MONTE SION,152
2022,PARAMBU,ESCOLA VICENTE NORONHA MOTA (ANT. ESCOLA MANOEL ALVES TEIXEIRA),"RUA BENEDITO FERREIRA LIMA, S/N",JUAZEIRO,539
2022,PARAMBU,ESCOLA VIRGÍLIO TAVORA,"RUA 07 DE SETEMBRO, 120",CENTRO,1505
2022,PARAMBU,ESCOLA VOVÓ ITELVINA,SÃO JOÃO,RIACHÃO,88
2022,PARAMOTI,EEF SÃO RAIMUNDO,LOCALIDADE CANDEIA,LOCALIDADE CANDEIA,160
2022,PARAMOTI,EEFM TOMÉ GOMES DOS SANTOS (PRÉDIO ANTIGO),"RUA GONÇALO SOARES, 341",CENTRO,396
2022,PARAMOTI,EEMTI TOMÉ GOMES DOS SANTOS (PRÉDIO NOVO),"RUA ORLEANS FARIAS, S/N - SANTA CECÍLIA",CENTRO,2657
2022,PARAMOTI,EMEF BELA VISTA,"AV JOAQUIM VIEIRA, 22",CENTRO,1430
2022,PARAMOTI,EMEF MANUEL DE ARRUDA,SANTA ROSA,CENTRO,985
2022,PARAMOTI,EMEF PAULO SARASATE (ANTIGO CERU),"AV. JOAQUIM FARIAS, 175",CENTRO,1074
2022,PARAMOTI,EMEF SANTA LUZIA,PAPEL,ZONA RURAL,401
2022,PARAMOTI,EMEF SANTA RITA,POVOADO DE PARAÍSO/MULUNGU,ZONA RURAL,322
2022,PARAMOTI,EMEF SANTA TEREZINHA,ORIENTE,ZONA RURAL,252
2022,PARAMOTI,ESCOLA JOSÉ BELARMINO,LOCALIDADE PAU DARCO,ZONA RURAL,78
2022,PARAMOTI,ESCOLA MANOEL CORDEIRO,BENTO,ZONA RURAL,167
2022,PARAMOTI,ESCOLA MUNICIPAL ABEL GOMES,LOCALIDADE MARACAJÁ,ZONA RURAL,252
2022,PARAMOTI,ESCOLA MUNICIPAL FILHINHA ROCHA LIMA - CRECHE AMOR DE CRIANÇA,LOCALIDADE LAGES,LAGES,401
2022,PARAMOTI,ESCOLA MUNICIPAL FRANCISCO SIMÃO,LOCALIDADE MELADO,ZONA RURAL,272
2022,PARAMOTI,ESCOLA MUNICIPAL JOAQUIM GOMES,LOCALIDADE CACIMBA NOVA,ZONA RURAL,343
2022,PARAMOTI,ESCOLA MUNICIPAL JOSÉ VICENTE,LOCALIDADE SIRIEMA,ZONA RURAL,118
2022,PARAMOTI,ESCOLA MUNICIPAL JUSTINO GOMES,LOCALIDADE ÁGUA BOA,ZONA RURAL,416
2022,PARAMOTI,ESCOLA TOMÉ GOMES,LOCALIDADE PIEDADE,ZONA RURAL,77
2022,PEDRA BRANCA,CENTRO CULTURAL MARIA GUIOMAR LINS CAVALCANTE,TRAVESSA JOSE PEREIRA DE QUEIROZ S/N,CENTRO,698
2022,PEDRA BRANCA,CENTRO EDUCACIONAL GABRIEL DE FRANÇA MELO,RESIDENCIAL JOSÉ MINEIRO S/N,MINEIROLANDIA,349
2022,PEDRA BRANCA,CENTRO EDUCACIONAL VICENTE ALVES DE MELO,TROIA,TROIA,431
2022,PEDRA BRANCA,CENTRO PASTORAL,RUA JOAQUIM CAVALCANTE 46,CENTRO,894
2022,PEDRA BRANCA,E.E.F. ANTONIO MENDES DOS SANTOS,SÍTIO RIACHÃO DAS UMBURANAS,SEDE,222
2022,PEDRA BRANCA,E.E.F.ANTONIO MATEUS DA ASSUNÇÃO,SÍTIO CAJAZEIRAS,SEDE,179
2022,PEDRA BRANCA,E.E.F.I  DOM JOSE MAURO,"RUA VICENTE MINEIRO, 25",MINEIROLANDIA,1256
2022,PEDRA BRANCA,E.E.F.SANTA EDWIRGES,SÍTIO INGÁ,SANTA CRUZ DO BANABUIU,98
2022,PEDRA BRANCA,EEEP - ANTONIO RODRIGUES DE OLIVEIRA,AV. JOSE FRUTUOSO DA SILVA S/N,SANTA MARIA,1342
2022,PEDRA BRANCA,EEF JOSE ANTONIO,SITIO EXTREMA,TROIA,117
2022,PEDRA BRANCA,EEF JOSE MOREIRA DA SILVA,SITIO BOA VISTA,SEDE,139
2022,PEDRA BRANCA,ESCOLA BENICIO VIEIRA CAVALCANTE,AV SABINO VIEIRA CAVALCANTE 176,SANTA URSULA,692
2022,PEDRA BRANCA,ESCOLA DE 1 GRAU ANTONIO MARCIONILIO,SITIO SAO JOSE,SEDE,537
2022,PEDRA BRANCA,ESCOLA DE 1 GRAU CICERO BARBOSA MACIEL,SITIO SANTA RITA,SEDE,625
2022,PEDRA BRANCA,ESCOLA DE 1 GRAU FRANCISCO MARINHEIRO,SITIO CURIUZINHO,TROIA,59
2022,PEDRA BRANCA,ESCOLA DE 1 GRAU HENRIQUE ALVES PEREIRA,SITIO SAO FRANCISCO,SEDE,570
2022,PEDRA BRANCA,ESCOLA DE 1 GRAU INACIO TEIXEIRA LIRA,SITIO BALSAMO DOS MACHADOS,SANTA CRUZ DO BANABUIU,108
2022,PEDRA BRANCA,ESCOLA DE 1 GRAU JOAO DOS REIS DA SILVA,SITIO QUIETO,SEDE,167
2022,PEDRA BRANCA,ESCOLA DE 1 GRAU JOSE MINEIRO,SITIO ALIVIO,SEDE,404
2022,PEDRA BRANCA,ESCOLA DE 1 GRAU JOSEFA MARIA DE JESUS,SITIO TRAPIA,SEDE,322
2022,PEDRA BRANCA,ESCOLA DE 1 GRAU MARIA ALVES DE OLIVEIRA,AV SABINO VIEIRA CAVALCANTE S/N,SANTA URSULA,1000
2022,PEDRA BRANCA,ESCOLA DE 1 GRAU MIGUEL ARCANJO DOS SANTOS,SITIO SALGADO,SANTA CRUZ DO BANABUIU,358
2022,PEDRA BRANCA,ESCOLA DE 1 GRAU SANTO ANTONIO,SITIO OITICICA,TROIA,176
2022,PEDRA BRANCA,ESCOLA DE 1O. GRAU MIGUEL FERREIRA,SITIO SAO JOSE DOS MARINHEIROS,SEDE,138
2022,PEDRA BRANCA,ESCOLA DE 2 GRAU DOM BOSCO,RUA DR HERMOGENES 40,CENTRO,565
2022,PEDRA BRANCA,ESCOLA DE ENSINO FUNDAMENTAL ANTONIO APOLONIO,SITIO LAGOA DA SANTA CLARA,SEDE,118
2022,PEDRA BRANCA,ESCOLA DE ENSINO FUNDAMENTAL ANTONIO BARBOSA LEMOS,SITIO BAIXIO,SEDE,341
2022,PEDRA BRANCA,ESCOLA DE ENSINO FUNDAMENTAL ANTONIO MINEIRO LIMA,MINEIROLANDIA,MINEIROLANDIA,346
2022,PEDRA BRANCA,ESCOLA DE ENSINO FUNDAMENTAL ANTONIO TORQUATO SOUSA,SITIO CAPITAO MOR,CAPITÃO MOR,989
2022,PEDRA BRANCA,ESCOLA DE ENSINO FUNDAMENTAL CEL RAIMUNDO GONCALVES,SITIO SILVESTRE,MINEIROLANDIA,105
2022,PEDRA BRANCA,ESCOLA DE ENSINO FUNDAMENTAL CICERO NEVES,SITIO PARA,SEDE,255
2022,PEDRA BRANCA,ESCOLA DE ENSINO FUNDAMENTAL E MEDIO DE MINEIROLANDIA,AV OLAVO BILAC SN,MINEIROLANDIA,2320
2022,PEDRA BRANCA,ESCOLA DE ENSINO FUNDAMENTAL E MEDIO FRANCISCO VIEIRA CAVALCANTE,RUA JOAQUIM CAVALCANTE 55,CENTRO,2560
2022,PEDRA BRANCA,ESCOLA DE ENSINO FUNDAMENTAL FIRMO DE CASTRO,SITIO PAU D AGUA,SEDE,224
2022,PEDRA BRANCA,ESCOLA DE ENSINO FUNDAMENTAL FIRMO VIEIRA DA CUNHA,SANTA BARBARA,MINEIROLANDIA,266
2022,PEDRA BRANCA,ESCOLA DE ENSINO FUNDAMENTAL FRANCISCO PEDRO BARBOSA,SITIO PENDENCIA,SEDE,370
2022,PEDRA BRANCA,ESCOLA DE ENSINO FUNDAMENTAL GENESIO RITA,FAZENDA MENDES,TROIA,277
2022,PEDRA BRANCA,ESCOLA DE ENSINO FUNDAMENTAL JOAQUIM RAIMUNDO,SITIO BARRO VERMELHO,SEDE,202
2022,PEDRA BRANCA,ESCOLA DE ENSINO FUNDAMENTAL JOAQUIM VIANA,SITIO ARISCO,SEDE,366
2022,PEDRA BRANCA,ESCOLA DE ENSINO FUNDAMENTAL JOSE ARAUJO CHAVES,SITIO OLHO D AGUINHA,SEDE,283
2022,PEDRA BRANCA,ESCOLA DE ENSINO FUNDAMENTAL JOSE AZEVEDO,FAZENDA NOVA,MINEIROLANDIA,152
2022,PEDRA BRANCA,ESCOLA DE ENSINO FUNDAMENTAL JOSE CARDOSO DA SILVA,SITIO LAGES,TROIA,109
2022,PEDRA BRANCA,ESCOLA DE ENSINO FUNDAMENTAL JOSE FRANCISCO,SITIO CANA BRAVA,TROIA,192
2022,PEDRA BRANCA,ESCOLA DE ENSINO FUNDAMENTAL JOSE GABRIEL DE SOUZA,SITIO SAO GONCALO DOS GABRIEL,SEDE,141
2022,PEDRA BRANCA,ESCOLA DE ENSINO FUNDAMENTAL JOSE MENDES DA SILVA,SITIO POMBINHAS,TROIA,213
2022,PEDRA BRANCA,ESCOLA DE ENSINO FUNDAMENTAL JOSE TEIXEIRA LIRA,SITIO QUEIMADAS,SANTA CRUZ DO BANABUIU,51
2022,PEDRA BRANCA,ESCOLA DE ENSINO FUNDAMENTAL JOSE VICENTE DE AZEVEDO,SITIO BARREIROS,SEDE,181
2022,PEDRA BRANCA,ESCOLA DE ENSINO FUNDAMENTAL JUSTINO VIEIRA,FAZENDA CAMAROA,TROIA,160
2022,PEDRA BRANCA,ESCOLA DE ENSINO FUNDAMENTAL LOURENCIO MARQUES DE MESQUITA,SITIO NOVO,SEDE,666
2022,PEDRA BRANCA,ESCOLA DE ENSINO FUNDAMENTAL MANOEL EVANGELISTA MOREIRA,SITIO BOM SUCESSO,SEDE,205
2022,PEDRA BRANCA,ESCOLA DE ENSINO FUNDAMENTAL MANOEL LUIZ DE CARVALHO,SITIO SANTO AMARO,SEDE,213
2022,PEDRA BRANCA,ESCOLA DE ENSINO FUNDAMENTAL MANOEL NENEN,SITIO JOAO DE SOUZA,SEDE,273
2022,PEDRA BRANCA,ESCOLA DE ENSINO FUNDAMENTAL NOSSA SENHORA DE NAZARE,SITIO OURO,MINEIROLANDIA,185
2022,PEDRA BRANCA,ESCOLA DE ENSINO FUNDAMENTAL NOSSA SRA DO CARMO,SITIO LAGOA DOS CRISTOVAO,CAPITÃO MOR,172
2022,PEDRA BRANCA,ESCOLA DE ENSINO FUNDAMENTAL PALMIRO FREIRE DE CARVALHO,SITIO VALE VERDE,SEDE,126
2022,PEDRA BRANCA,ESCOLA DE ENSINO FUNDAMENTAL SABINO VIEIRA CAVALCANTE,RUA FORTUNATO SILVA 243,BOM PRINCIPIO,1398
2022,PEDRA BRANCA,ESCOLA DE ENSINO FUNDAMENTAL SALVIANO DE BRITO SANTIAGO,SITIO MATA,SEDE,191
2022,PEDRA BRANCA,ESCOLA DE ENSINO FUNDAMENTAL SEBASTIAO RAIMUNDO DA COSTA,SITIO BOM LUGAR,SEDE,114
2022,PEDRA BRANCA,ESCOLA DE ENSINO FUNDAMENTAL SEBASTIAO RODRIGUES COSTA,DINAMARCA,SEDE,167
2022,PEDRA BRANCA,ESCOLA DE ENSINO FUNDAMENTAL SEBASTIAO SOARES DA SILVA,SITIO OLHO D'AGUA DE FORA,SEDE,103
2022,PEDRA BRANCA,ESCOLA DE ENSINO FUNDAMENTAL SIMPLICIO RODRIGUES DE OLIVEIRA,SANTA CRUZ DO BANABUIU,SANTA CRUZ DO BANABUIU,2274
2022,PEDRA BRANCA,ESCOLA DE ENSINO FUNDAMENTAL UBIRATAN DINIZ AGUIAR,SITIO SAQUINHO,SEDE,318
2022,PEDRA BRANCA,ESCOLA DE ENSINO FUNDAMENTAL VICENTE ANSELMO,SITIO CURIU,TROIA,183
2022,PEDRA BRANCA,ESCOLA DE ENSINO MÉDIO ELZA GOMES MARTINS,"RUA DOCA PESSOA, 80",SANTA TEREZINHA,2034
2022,PEDRA BRANCA,ESCOLA MARIA ALVES DE MESQUITA,"RUA MARIA ALVES DE MESQUITA, S/N.",SANTA MARIA,1371
2022,PEDRA BRANCA,ESCOLA SOL NASCENTE,RUA JOSE FLORENCIO S/N,BOA ESPERANCA,621
2022,PEDRA BRANCA,ESCOLINHA RAIO DE SOL,RUA FURTUNATO SILVA S/N,CENTRO,412
2022,PEDRA BRANCA,PRE ESCOLAR MIRIAN PORTO MOTA,TRAVESSA SABINO VIEIRA CAVALCANTE (TRAVESSA C),SANTA URSULA,199
2022,PEDRA BRANCA,PSF DIONIZIO FRUTUOSO DUARTE,SITIO BREJO,MINEIROLANDIA,320
2022,PEDRA BRANCA,PSF TEODOZIO RODRIGUES DE OLIVEIRA,SITIO LAGOA VELHA,SEDE,150
2022,PEDRA BRANCA,SINDICATO DOS TRABALHADORES RURAIS,RUA ERNESTO VIEIRA 87,CENTRO,335
2022,PENAFORTE,CENTRO DE EDUCACAO RURAL,SANTO ANDRE,SANTO ANDRE-SEDE,552
2022,PENAFORTE,CRECHE COMUNITARIA CRIANCA FELIZ,RUA ANTONIO ANGELO S/N,CENTRO-SEDE,496
2022,PENAFORTE,EEB JOAQUIM PEREIRA LIMA,RUA CICERO SOUSA DE OLIVEIRA,CENTRO-SEDE,1083
2022,PENAFORTE,ESCOLA DE 1 GRAU SIMAO ANGELO,RUA PADRE CICERO S/N,CENTRO-SEDE,2787
2022,PENAFORTE,ESCOLA DE EDUCACAO INFANTIL ENSINO FUND. FATIMA REGINA,RUA PADRE CICERO S/N,CENTRO-SEDE,888
2022,PENAFORTE,ESCOLA DE ENSINO INFANTIL E FUNDAMENTAL PROFESSORA LEDITE ANGELO,RUA MONSENHOR ALCANTARA 05,CENTRO-SEDE,1108
2022,PENAFORTE,ESCOLA MUNICIPAL JOSE CESARIO,JUA,JUA-SEDE,519
2022,PENAFORTE,ESCOLA MUNICIPAL JOSE DIAS FILHO,VILA OURO PRETO,OURO PRETO-SEDE,179
2022,PENAFORTE,ESCOLA MUNICIPAL MARIA ANTONIA PEREIRA MUNIZ,VILA QUEIMADA GRANDE,QUEIMADA GRANDE-SEDE,206
2022,PENAFORTE,UNIDADE BÁSICA DE SAÚDE - PSF 2,SITIO GENTIL,GENTIL-SEDE,185
2022,PENTECOSTE,CÂMARA MUNICIPAL DE PENTECOSTE,RUA DOUTOR MOREIRA DE AZEVEDO S/N,CENTRO,536
2022,PENTECOSTE,CEI DOQUINHA CARNEIRO,"RUA NOSSA SENHORA DE FÁTIMA, S/N",ACAMPAMENTO,574
2022,PENTECOSTE,CENTRO EDUCACIONAL JOÃO XXIII,AV TABELIAO FRANCISCO ALVES 344,CENTRO,1960
2022,PENTECOSTE,CENTRO VOCACIONAL TECNOLÓGICO - CVT,RUA ARTUR MOREIRA DE AZEVEDO S/N,CENTRO,584
2022,PENTECOSTE,EEF 7 DE SETEMBRO,ERVA MOURA,ZONA RURAL,448
2022,PENTECOSTE,EEF ANTONIO BRAGA DE AZEVEDO - ANEXO MUQUENZINHO,MUQUENZINHO,ZONA RURAL,265
2022,PENTECOSTE,EEF BALBINA MOREIRA DE AZEVEDO,R 15 DE NOVEMBRO 396,SÃO FRANCISCO,2238
2022,PENTECOSTE,EEF EDSON MARTINS CAMPELO,R TRAVESSA SARGENTO GUILHERME SN,PEDREIRA,1420
2022,PENTECOSTE,EEF FALCONETE CAVALCANTE FIALHO - XIXÁ,FAZENDA EXPERIMENTAL VALE DO CURU,ZONA RURAL,293
2022,PENTECOSTE,EEF FRANCISCO SÁ,"AV. JOSÉ DE BORBA VASCONCELOS, 672",ACAMPAMENTO,1486
2022,PENTECOSTE,EEF FRANCISCO SÁ  -  NÚCLEO G,NÚCLEO G,COLONOS,267
2022,PENTECOSTE,EEF FRANCISCO SÁ - NÚCLEO D,NÚCLEO D,COLONOS,314
2022,PENTECOSTE,EEF FRANCISCO SÁ - NÚCLEO F,NÚCLEO F,COLONOS,690
2022,PENTECOSTE,EEF GOVERNADOR WALDEMAR ALCÂNTARA,"RUA PEDRO HORÁCIO, 297",CENTRO,996
2022,PENTECOSTE,EEF JOÃO VIEIRA LIRA,MIRANDA,ZONA RURAL,288
2022,PENTECOSTE,EEF JOSÉ GOMES DA SILVA,PORFÍRIO SAMPAIO,DISTRITO,633
2022,PENTECOSTE,EEF MANOEL FÉLIX GOMES,MULUNGU,ZONA RURAL,636
2022,PENTECOSTE,EEF MANOEL FÉLIX GOMES - ANEXO - MALHADA ILHA,MALHADA ILHA,ZONA RURAL,252
2022,PENTECOSTE,EEF MANOEL FÉLIX GOMES - ANEXO - PEDRA BRANCA ILHA,PEDRA BRANCA ILHA,ZONA RURAL,354
2022,PENTECOSTE,EEF NOSSA SENHORA DA CONCEIÇÃO,IRAPUÁ,ZONA RURAL,349
2022,PENTECOSTE,EEF RAIMUNDO SAMPAIO DE OLIVEIRA,MOCÓ,ZONA RURAL,326
2022,PENTECOSTE,EEF SÃO JOSÉ (MACACOS),MACACOS,ZONA RURAL,810
2022,PENTECOSTE,EEF VICENTE FEIJÓ DE MELO,RUA JOAO PESSOA BRAGA S/N,SANTA INÊS,634
2022,PENTECOSTE,EEFM ETELVINA GOMES BEZERRA,R DEP JOSE GOMES DA SILVA 322,GOMES DA SILVA,2543
2022,PENTECOSTE,EEFM TABELIÃO JOSÉ RIBEIRO GUIMARÃES,AV TABELIAO FRANCISCO ALVES 161,CENTRO,2313
2022,PENTECOSTE,EEIF ANTONIO BRAGA DE AZEVEDO - PROVIDÊNCIA,MATIAS (PROVIDÊNCIA),DISTRITO,1162
2022,PENTECOSTE,EEIF JOÃO GOMES DA SILVA,SERROTA,DISTRITO,2305
2022,PENTECOSTE,EEIF MARIA GERCI SILVA,LAGOA DA PORTA,ZONA RURAL,245
2022,PENTECOSTE,EEIF MARIA GLAUCINEIDE FIRMIANO DA SILVA,AV PRESIDENTE JUSCELINO 703,SÃO PEDRO,1323
2022,PENTECOSTE,EEIF PAULO FREIRE - ANEXO MACACOS,ASSENTAMENTO SALGADO,ZONA RURAL,218
2022,PENTECOSTE,EEIF RAIMUNDO NONATO PESSOA,VILA NOVA MARACAJÁ,ZONA RURAL,762
2022,PENTECOSTE,EEIF SÃO GERARDO,LAGOA GRANDE,ZONA RURAL,356
2022,PENTECOSTE,EEIF SEBASTIANA RODRIGUES DE SOUSA,CAPIVARA,ZONA RURAL,533
2022,PENTECOSTE,EMATERCE,"RUA JOSÉ SALU,  794",CENTRO,411
2022,PENTECOSTE,EMEF RAIMUNDO IZAIAS DE SOUSA,COMUNIDADE PEDRA BRANCA TERRA,ZONA RURAL,197
2022,PENTECOSTE,EMEIF DOMINGOS DA CUNHA BRAGA,UMBURANAS,ZONA RURAL,228
2022,PENTECOSTE,PATRONATO (ANEXO DA SECRETARIA DE SAÚDE),"RUA JOÃO VERÇOSA, 93",CENTRO,750
2022,PENTECOSTE,PÓLO DE ATENDIMENTO,"RUA 13 DE MAIO, S/N",ACAMPAMENTO,845
2022,PENTECOSTE,PREFEITURA MUNICIPAL DE PENTECOSTE,RUA DOUTOR MOREIRA DE AZEVEDO SN,CENTRO,211
2022,PENTECOSTE,SECRETARIA DE EDUCAÇÃO DE PENTECOSTE,RUA MAJOR JOAO MARTINS 361,CENTRO,411
2022,PENTECOSTE,SINDICATO DOS TRABALHADORES E TRABALHADORAS RURAIS DE PENTECOSTE,AV JOSE DE BORBA VASCONCELOS,ACAMPAMENTO,238
2022,PEREIRO,CAPELA DE SANTA LUZIA,SITIO BAIXIO DOS SILVESTRES,SITIO BAIXIO DOS SILVESTRES,356
2022,PEREIRO,CAPELA NOSSA SENHORA DE FÁTIMA,SÍTIO CARVÃO,SITIO CARVAO,210
2022,PEREIRO,CRECHE PARAISO INFANTIL,RUA NEL QUEIROZ S/N,CENTRO,694
2022,PEREIRO,ESCOLA DE 1 GRAU RAIMUNDA NILDA CAMPOS TERCEIRO,RUA MANOEL MOURAO  560,CENTRO,514
2022,PEREIRO,ESCOLA DE ENSINO FUNDAMENTAL E MEDIO VIRGILIO CORREIA LIMA,RUA CORONEL ANTONIO VICENTE  274,CENTRO,1851
2022,PEREIRO,ESCOLA DE ENSINO FUNDAMENTAL FRANCISCA NOGUEIRA DE SOUSA,"RUA JOAO BATISTA, 121 VILA ESTREITO",ESTREITO,308
2022,PEREIRO,ESCOLA DE ENSINO FUNDAMENTAL FRANCISCO TELSAGENES DIOGENES,ESTREITO,ESTREITO,705
2022,PEREIRO,ESCOLA JOAQUIM MANOEL PINHEIRO BARBOSA,SITIO SANTO ANTONIO,SITIO SANTO ANTONIO,239
2022,PEREIRO,ESCOLA JOSÉ MATIAS DE SOUSA,SITIO CAETANO,SITIO CAETANO,803
2022,PEREIRO,ESCOLA MIGUEL JOAO DE OLIVEIRA,SITIO TRINDADE,SITIO TRINDADE,426
2022,PEREIRO,ESCOLA MUNICIPAL CLEONICE FREIRE DE QUEIROZ,RUA NEL QUEIROZ  257,CENTRO,1721
2022,PEREIRO,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL JOSE MOREIRA DE CARVALHO,SITIO CHAPADA,SITIO CHAPADA,395
2022,PEREIRO,ESCOLA MUNICIPAL DO 1 GRAU CANDIDO JOSE NOGUEIRA,DISTRITO DE CRIOULAS,DISTRITO DE CRIOULAS,978
2022,PEREIRO,ESCOLA MUNICIPAL DO 1 GRAU MARIA DAS GRACAS NOGUEIRA,SITIO LAGOA NOVA,SITIO LAGOA NOVA,990
2022,PEREIRO,ESCOLA MUNICIPAL JOSE BEZERRA NOBRE,SITIO BAXIO DOS CLEMENTINOS,SITIO BAIXIO DOS CLEMENTINOS,324
2022,PEREIRO,ESCOLA MUNICIPAL JOSE NILSON BEZERRA,SITIO SAO PAULO,SITIO SAO PAULO,415
2022,PEREIRO,ESCOLA MUNICIPAL MARIA NAZARE DE JESUS,SITIO VARRELO,SITIO VARRELO,569
2022,PEREIRO,ESCOLA MUNICIPAL PEDRO GOMES DE LIMA,SITIO MOUCO,SITIO MOUCO,589
2022,PEREIRO,ESCOLA PINGO DE GENTE (ESPECIAL),RUA SEVERO HOLANDA S/N,CENTRO,1088
2022,PEREIRO,GRUPO ESCOLAR ANTONIO PINHEIRO MAIA,SITIO CIDADE,SITIO CIDADE,434
2022,PEREIRO,GRUPO ESCOLAR FRANCISCO DAS CHAGAS DE AQUINO,SITIO LAGOA DOS MARINHEIROS,SITIO LAGOA DOS MARINHEIROS,328
2022,PEREIRO,GRUPO ESCOLAR MANOEL AGOSTINHO DE BARROS,SITIO SERRINHA DOS MARINHEIROS,SITIO SERRINHA DOS MARINHEIROS,288
2022,PEREIRO,GRUPO ESCOLAR MIGUEL ANTONIO DA ROCHA,SITIO CHABOCAO,SITIO CHABOCAO,584
2022,PEREIRO,GRUPO ESCOLAR NOSSA SENHORA DAS GRACAS,SITIO GROSSOS,SITIO GROSSOS,552
2022,PINDORETAMA,CENTRO CULTURAL DE PINDORETAMA,AV CAPITAO NOGUEIRA 1184,CENTRO-PINDORETAMA,1014
2022,PINDORETAMA,EEM JULIA ALENQUER FONTENELE,"AV. FIRMINO CRISOSTOMO, 1944",CENTRO-PINDORETAMA,2952
2022,PINDORETAMA,EMEB AURELINA FALCÃO DA SILVA,"AV. PEDRO FERREIRA DO NASCIMENTO, 1057",CAPONGA FUNDA - PINDORETAMA,949
2022,PINDORETAMA,EMEB CAMILO JOSÉ ANCELMO,RODOVIA CE 040 KM 36 - PINDORETAMA,SITIO EMA - PINDORETAMA,1066
2022,PINDORETAMA,EMEB FRANCISCA HOLANDA COSTA,"RUA MARECHAL CASTELO BRANCO, 1074",CENTRO-PINDORETAMA,2469
2022,PINDORETAMA,EMEB FRANCISCO RAIMUNDO DE OLIVEIRA,SITIO ARAUJO - PINDORETAMA,SITIO ARAUJO,559
2022,PINDORETAMA,EMEB JOAQUIM NUNES VIEIRA,"RUA JOAQUIM NUNES VIEIRA, 445",CAPIM DE ROÇA,1727
2022,PINDORETAMA,EMEB JOSÉ DE QUEIROZ FERREIRA,"AV. VALE ALBINO, SN - RODOVIA CE 454 - PRATIUS - 1",PRATIUS - 1,1738
2022,PINDORETAMA,EMEB MARIA NAIR DE VASCONCELOS,COQUEIRO DO ALAGAMAR - PINDORETAMA,COQUEIRO DO ALAGAMAR,948
2022,PINDORETAMA,EMEB OLGA VALE ALBINO,"RODOVIA CE 454, S/N - PRATIUS - 2  PINDORETAMA",PRATIUS - 2,1422
2022,PINDORETAMA,EMEB PEDRO RICARDO DA SILVA,SITIO CORREIA - PINDORETAMA,SITIO CORREIA,764
2022,PINDORETAMA,EMEB PROFESSORA VERÔNICA PEREIRA DE ARAÚJO,"RODOVIA CE-040, S/N, PINDORETAMA",SEDE,1781
2022,PINDORETAMA,EMEB RAIMUNDO BENICIO SOBRINHO,CAPONGUINHA - PINDORETMA,CAPONGUINHA,585
2022,PINDORETAMA,EMEI FRANCISCA DANTAS BENICIO,LOCALIDADE DE SITIO LIMA - PINDORETAMA,SITIO LIMA,187
2022,PINDORETAMA,POSTO DE SAÚDE JOSÉ NAURI PEREIRA DE ALCÂNTARA,SITIO FORQUILHA - PINDORETAMA,SITIO FORQUILHA,475
2022,PIQUET CARNEIRO,ASSOCIAÇÃO DOS PRODUTORES RURAIS SÍTIO EMA DOS MARINHEIROS,SÍTIO EMA DOS MARINHEIROS,SEDE,375
2022,PIQUET CARNEIRO,CÂMARA MUNICIPAL DE PIQUET CARNEIRO,"RUA CÍCERO ALENCAR, 108",CENTRO,391
2022,PIQUET CARNEIRO,CAPELA PADRE JOÃO BATISTA,SITIO TRAVESSÃO,SEDE,210
2022,PIQUET CARNEIRO,CSU - CENTRO SOCIAL URBANO,"RUA JOSE ANANIAS, S/N",IBICUA,484
